yearlink;year;municipality;link;ingeschreven;neergelegd;blanco_ongeldig
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Gent;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=892&party_id=;171283;156611;8320
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Geraardsbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=862&party_id=;24315;22921;864
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Gerpinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=683&party_id=;8611;8022;344
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Gesves;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=842&party_id=;3666;3431;162
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Gingelom;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1058&party_id=;5896;5765;224
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Gistel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1026&party_id=;7871;7470;301
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Glabbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=971&party_id=;3807;3672;135
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Gooik;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=974&party_id=;6197;5993;204
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Gouvy;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1109&party_id=;3221;3073;115
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Grace Hollogne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=774&party_id=;13216;11953;956
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Grez-Doiceau;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=628&party_id=;7879;7272;317
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Grimbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=928&party_id=;22868;21763;1105
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Grobbendonk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=477&party_id=;7809;7476;317
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Haacht;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=955&party_id=;9102;8523;579
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Haaltert;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=863&party_id=;13578;12892;428
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Habay;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1140&party_id=;4720;4501;282
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Halen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1059&party_id=;6244;6033;361
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Halle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=929&party_id=;23570;22100;1470
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Ham;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1070&party_id=;6606;6334;362
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Ham-sur-Heure;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=725&party_id=;9694;8952;353
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hamme;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=873&party_id=;17421;16384;616
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hamoir;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=742&party_id=;2578;2462;79
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hamois;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=828&party_id=;4298;4164;202
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hamont-Achel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1081&party_id=;7915;7616;500
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hannuit;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=814&party_id=;9544;9007;325
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Harelbeke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1016&party_id=;20033;19296;880
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hasselt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1060&party_id=;51520;48480;1854
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hastière;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=835&party_id=;3491;3236;185
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Havelange;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=829&party_id=;3314;3176;157
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hechtel-Eksel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1082&party_id=;7507;7242;338
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Heers;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1088&party_id=;5306;5183;179
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Heilissem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=642&party_id=;2300;2218;68
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Heist-op-den-Berg;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=462&party_id=;29119;27623;1161
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hemiksem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=437&party_id=;7312;6822;394
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hensies;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=693&party_id=;4238;4063;210
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herbeumont;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1122&party_id=;1087;1042;36
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herent;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=956&party_id=;12489;11917;572
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herentals;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=478&party_id=;19183;18109;895
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herenthout;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=479&party_id=;6303;6078;293
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herk De Stad;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1061&party_id=;8624;8338;389
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=930&party_id=;4644;4437;207
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Héron;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=743&party_id=;2944;2805;155
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herselt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=480&party_id=;10185;9689;425
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herstal;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=765&party_id=;22008;19640;1052
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herstappe;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1089&party_id=;73;0;0
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herve;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=786&party_id=;11236;10607;567
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Herzele;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=864&party_id=;12533;12053;433
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Heusden-Zolder;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1071&party_id=;18370;17478;924
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Heuvelland;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1010&party_id=;6152;6007;270
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hoegaarden;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=986&party_id=;4305;4137;168
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hoei;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=744&party_id=;13665;12343;652
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hoeilaart;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=931&party_id=;6010;5828;182
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hoeselt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1090&party_id=;6718;6527;297
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Holsbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=987&party_id=;5944;5700;244
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Honnelles;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=702&party_id=;3616;3391;166
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hooglede;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1032&party_id=;7108;6807;316
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hoogstraten;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=481&party_id=;10493;10116;459
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Horebeke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=914&party_id=;1521;1423;36
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hotton;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1113&party_id=;3226;3094;157
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Houffalize;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1106&party_id=;3183;3044;123
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Houthalen-Helchteren;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1083&party_id=;16600;15909;707
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Houthulst;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1001&party_id=;6781;6459;287
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Houyet;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=830&party_id=;3143;2972;131
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hove;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=438&party_id=;5942;5470;252
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Huldenberg;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=988&party_id=;5718;5439;279
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Hulshout;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=482&party_id=;6268;6048;240
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Ichtegem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1027&party_id=;10060;9671;475
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Ieper;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1005&party_id=;26802;24951;1357
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Incourt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=629&party_id=;2741;2598;65
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Ingelmunster;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1033&party_id=;8264;7855;390
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Ittre;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=630&party_id=;3972;3692;160
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Izegem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1034&party_id=;20721;19538;1013
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Jabbeke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=994&party_id=;9737;9275;323
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Jalhay;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=787&party_id=;4796;4494;190
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Jemeppe-sur-Sambre;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=850&party_id=;12612;11800;620
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Jette;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=658&party_id=;27060;23234;1067
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Juprelle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=766&party_id=;5670;5264;337
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Jurbise;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=695&party_id=;6078;5736;308
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kalmthout;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=439&party_id=;11528;10735;529
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kampenhout;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=975&party_id=;7235;6844;391
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kapelle-op-den-Bos;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=976&party_id=;6645;6465;180
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kapellen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=440&party_id=;18340;16620;736
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kaprijke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=882&party_id=;4839;4623;227
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kasterlee;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=483&party_id=;12408;11828;586
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Keerbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=957&party_id=;7909;7633;276
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kelmis;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=788&party_id=;5407;4988;402
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kinrooi;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1075&party_id=;7749;7595;296
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kluisbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=912&party_id=;4700;4528;222
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kluisbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=737&party_id=;2362;2239;132
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Knesselare;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=893&party_id=;6091;5848;256
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Knokke-Heist;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=999&party_id=;25737;23008;951
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Koekelare;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1002&party_id=;6174;5945;252
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Koekelberg;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=659&party_id=;9661;8246;468
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Koksijde;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1051&party_id=;14643;13309;598
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Komen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=705&party_id=;11135;10271;1149
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kontich;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=441&party_id=;14331;13229;588
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kortemark;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1003&party_id=;9514;9055;391
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kortenaken;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=958&party_id=;5935;5738;197
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kortenberg;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=959&party_id=;11337;10666;671
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kortessem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1091&party_id=;5856;5717;196
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kortrijk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1017&party_id=;58296;54170;2736
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kraainem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=943&party_id=;7068;6706;362
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kruibeke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=919&party_id=;11255;10700;359
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kruishoutem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=907&party_id=;5797;5574;184
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;Kuurne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=1018&party_id=;9941;9472;568
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1994-10-09&vt=CG;9/10/1994;La Bruyere;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1994-10-09&vt=CG&ko_type=KO_CG&ko=851&party_id=;5321;5063;157
